frame_number,track_id,cy,event
141,9,330,UPDATE
142,8,258,UPDATE
142,9,324,UPDATE
143,8,267,UPDATE
143,9,321,UPDATE
144,8,257,UPDATE
144,9,319,UPDATE
145,8,254,UPDATE
145,9,317,UPDATE
146,8,254,UPDATE
146,9,314,UPDATE
147,8,253,UPDATE
147,9,307,UPDATE
148,8,253,UPDATE
148,9,302,UPDATE
149,8,252,UPDATE
149,9,299,UPDATE
149,10,479,NEW
150,8,251,UPDATE
150,9,298,UPDATE
150,10,479,UPDATE
151,8,250,UPDATE
151,9,296,UPDATE
151,10,480,UPDATE
152,8,245,UPDATE
152,9,291,UPDATE
152,10,482,UPDATE
153,8,240,UPDATE
153,9,287,UPDATE
153,10,483,UPDATE
154,8,234,UPDATE
154,9,282,UPDATE
154,10,482,UPDATE
155,8,227,UPDATE
155,9,280,UPDATE
155,10,481,UPDATE
156,8,220,UPDATE
156,9,279,UPDATE
156,10,480,UPDATE
157,8,209,UPDATE
157,9,277,UPDATE
157,10,479,UPDATE
158,8,208,UPDATE
158,9,265,UPDATE
158,10,476,UPDATE
159,8,207,UPDATE
159,9,263,UPDATE
159,10,474,UPDATE
160,8,206,UPDATE
160,9,258,UPDATE
160,10,472,UPDATE
161,8,205,UPDATE
161,9,253,UPDATE
161,10,471,UPDATE
162,8,204,UPDATE
162,9,243,UPDATE
162,10,469,UPDATE
163,8,203,UPDATE
163,9,232,UPDATE
163,10,469,UPDATE
164,8,202,UPDATE
164,9,218,UPDATE
164,10,469,UPDATE
165,8,201,UPDATE
165,9,199,UPDATE
165,10,469,UPDATE
166,8,200,UPDATE
166,9,197,UPDATE
166,10,468,UPDATE
167,9,196,UPDATE
167,10,468,UPDATE
168,9,194,UPDATE
168,10,470,UPDATE
169,9,193,UPDATE
169,10,470,UPDATE
170,9,191,UPDATE
170,10,457,UPDATE
171,9,189,UPDATE
171,10,444,UPDATE
172,9,188,UPDATE
172,10,433,UPDATE
173,9,186,UPDATE
173,10,429,UPDATE
174,9,185,UPDATE
174,10,425,UPDATE
175,9,183,UPDATE
175,10,423,UPDATE
176,9,182,UPDATE
176,10,412,UPDATE
177,10,400,UPDATE
178,10,385,UPDATE
178,11,250,NEW
179,10,377,UPDATE
179,11,252,UPDATE
180,10,372,UPDATE
180,11,251,UPDATE
181,10,369,UPDATE
181,11,252,UPDATE
182,10,362,UPDATE
182,11,250,UPDATE
183,10,356,UPDATE
183,11,251,UPDATE
184,10,343,UPDATE
184,11,250,UPDATE
185,10,336,UPDATE
185,11,249,UPDATE
186,10,332,UPDATE
186,11,249,UPDATE
187,10,329,UPDATE
187,11,248,UPDATE
188,10,327,UPDATE
188,11,248,UPDATE
189,10,322,UPDATE
189,11,248,UPDATE
190,10,311,UPDATE
190,11,249,UPDATE
191,10,305,UPDATE
191,11,249,UPDATE
192,10,302,UPDATE
192,11,249,UPDATE
193,10,300,UPDATE
193,11,249,UPDATE
194,10,296,UPDATE
194,11,248,UPDATE
195,10,295,UPDATE
195,11,249,UPDATE
196,10,290,UPDATE
196,11,251,UPDATE
197,10,285,UPDATE
197,11,249,UPDATE
198,10,281,UPDATE
198,11,248,UPDATE
199,10,278,UPDATE
199,11,248,UPDATE
200,10,277,UPDATE
200,11,247,UPDATE
201,10,276,UPDATE
201,11,247,UPDATE
202,10,275,UPDATE
202,11,248,UPDATE
203,10,273,UPDATE
203,11,248,UPDATE
204,10,267,UPDATE
204,11,248,UPDATE
205,10,264,UPDATE
205,11,248,UPDATE
206,10,263,UPDATE
206,11,248,UPDATE
207,10,262,UPDATE
207,11,248,UPDATE
208,10,261,UPDATE
208,11,245,UPDATE
209,10,258,UPDATE
209,11,247,UPDATE
210,10,256,UPDATE
210,11,253,UPDATE
211,10,251,UPDATE
211,11,254,UPDATE
212,10,249,UPDATE
212,11,254,UPDATE
213,10,247,UPDATE
213,11,257,UPDATE
214,10,246,UPDATE
214,11,258,UPDATE
215,10,246,UPDATE
215,11,257,UPDATE
216,10,246,UPDATE
216,11,257,UPDATE
217,10,243,UPDATE
217,11,258,UPDATE
218,10,241,UPDATE
218,11,259,UPDATE
219,10,238,UPDATE
219,11,259,UPDATE
220,10,236,UPDATE
220,11,261,UPDATE
221,10,234,UPDATE
221,11,263,UPDATE
222,10,233,UPDATE
222,11,262,UPDATE
223,10,232,UPDATE
223,11,265,UPDATE
224,10,229,UPDATE
224,11,266,UPDATE
225,10,210,UPDATE
225,11,267,UPDATE
226,10,209,UPDATE
226,11,268,UPDATE
226,12,242,NEW
227,10,209,UPDATE
227,11,266,UPDATE
227,12,257,UPDATE
228,10,208,UPDATE
228,11,267,UPDATE
228,12,273,UPDATE
228,13,256,NEW
229,10,208,UPDATE
229,11,268,UPDATE
229,12,288,UPDATE
229,13,256,UPDATE
230,10,207,UPDATE
230,11,273,UPDATE
230,12,303,UPDATE
230,13,254,UPDATE
231,10,207,UPDATE
231,11,279,UPDATE
231,12,318,UPDATE
231,13,246,UPDATE
232,10,206,UPDATE
232,11,282,UPDATE
232,12,333,UPDATE
232,13,243,UPDATE
233,10,205,UPDATE
233,11,283,UPDATE
233,12,348,UPDATE
233,13,240,UPDATE
234,10,205,UPDATE
234,11,285,UPDATE
234,12,363,UPDATE
234,13,237,UPDATE
235,10,204,UPDATE
235,11,287,UPDATE
235,12,377,UPDATE
235,13,234,UPDATE
236,10,204,UPDATE
236,11,270,UPDATE
236,12,392,UPDATE
236,13,231,UPDATE
237,10,203,UPDATE
237,11,273,UPDATE
237,12,406,UPDATE
237,13,227,UPDATE
238,10,203,UPDATE
238,11,275,UPDATE
238,12,420,UPDATE
238,13,224,UPDATE
239,10,202,UPDATE
239,11,277,UPDATE
239,12,435,UPDATE
239,13,220,UPDATE
240,11,291,UPDATE
240,12,449,UPDATE
240,13,262,UPDATE
241,11,295,UPDATE
241,12,463,UPDATE
241,13,264,UPDATE
242,11,295,UPDATE
242,13,272,UPDATE
243,11,295,UPDATE
243,13,276,UPDATE
244,11,297,UPDATE
244,13,278,UPDATE
245,11,296,UPDATE
245,13,279,UPDATE
246,11,298,UPDATE
246,13,284,UPDATE
247,11,297,UPDATE
247,13,288,UPDATE
248,11,304,UPDATE
248,13,290,UPDATE
249,11,305,UPDATE
249,13,293,UPDATE
250,11,305,UPDATE
250,13,295,UPDATE
251,11,307,UPDATE
251,13,296,UPDATE
252,11,307,UPDATE
252,13,302,UPDATE
253,11,308,UPDATE
253,13,305,UPDATE
254,11,321,UPDATE
254,13,311,UPDATE
255,11,327,UPDATE
255,13,313,UPDATE
256,11,331,UPDATE
256,13,314,UPDATE
257,11,336,UPDATE
257,13,317,UPDATE
257,14,181,NEW
258,11,336,UPDATE
258,13,323,UPDATE
258,14,182,UPDATE
259,11,337,UPDATE
259,13,332,UPDATE
259,14,183,UPDATE
260,11,341,UPDATE
260,13,338,UPDATE
260,14,181,UPDATE
261,11,349,UPDATE
261,13,344,UPDATE
261,14,182,UPDATE
262,11,354,UPDATE
262,13,346,UPDATE
262,14,185,UPDATE
263,11,357,UPDATE
263,13,349,UPDATE
263,14,187,UPDATE
264,11,360,UPDATE
264,13,356,UPDATE
264,14,188,UPDATE
265,11,371,UPDATE
265,13,361,UPDATE
265,14,188,UPDATE
266,11,377,UPDATE
266,13,368,UPDATE
266,14,189,UPDATE
267,11,384,UPDATE
267,13,372,UPDATE
267,14,190,UPDATE
268,11,390,UPDATE
268,13,374,UPDATE
268,14,191,UPDATE
269,11,392,UPDATE
269,13,385,UPDATE
269,14,191,UPDATE
270,11,393,UPDATE
270,13,392,UPDATE
270,14,192,UPDATE
271,11,405,UPDATE
271,13,402,UPDATE
271,14,193,UPDATE
272,11,416,UPDATE
272,13,407,UPDATE
272,14,193,UPDATE
273,11,423,UPDATE
273,13,411,UPDATE
273,14,194,UPDATE
274,11,429,UPDATE
274,13,414,UPDATE
274,14,195,UPDATE
275,11,432,UPDATE
275,13,416,UPDATE
275,14,196,UPDATE
276,11,433,UPDATE
276,13,434,UPDATE
276,14,203,UPDATE
277,11,448,UPDATE
277,13,443,UPDATE
277,14,211,UPDATE
278,11,455,UPDATE
278,13,451,UPDATE
278,14,212,UPDATE
279,11,465,UPDATE
279,13,455,UPDATE
279,14,211,UPDATE
280,11,471,UPDATE
280,13,466,UPDATE
280,14,212,UPDATE
281,11,474,UPDATE
281,13,472,UPDATE
281,14,213,UPDATE
282,11,478,UPDATE
282,13,476,UPDATE
282,14,214,UPDATE
283,11,479,UPDATE
283,13,478,UPDATE
283,14,215,UPDATE
284,11,480,UPDATE
284,13,479,UPDATE
284,14,235,UPDATE
285,11,480,UPDATE
285,13,479,UPDATE
285,14,231,UPDATE
286,11,480,UPDATE
286,13,479,UPDATE
286,14,235,UPDATE
287,11,481,UPDATE
287,13,479,UPDATE
287,14,236,UPDATE
288,11,482,UPDATE
288,13,480,UPDATE
288,14,238,UPDATE
289,11,483,UPDATE
289,13,481,UPDATE
289,14,235,UPDATE
290,11,482,UPDATE
290,13,481,UPDATE
290,14,240,UPDATE
291,11,482,UPDATE
291,13,481,UPDATE
291,14,244,UPDATE
292,11,482,UPDATE
292,13,481,UPDATE
292,14,246,UPDATE
293,11,482,UPDATE
293,13,481,UPDATE
293,14,223,UPDATE
294,11,485,UPDATE
294,13,481,UPDATE
294,14,248,UPDATE
295,11,481,UPDATE
295,13,481,UPDATE
295,14,282,UPDATE
296,11,480,UPDATE
296,13,482,UPDATE
296,14,312,UPDATE
297,11,480,UPDATE
297,13,482,UPDATE
297,14,327,UPDATE
298,11,482,UPDATE
298,13,480,UPDATE
298,14,343,UPDATE
299,11,483,UPDATE
299,13,483,UPDATE
299,14,354,UPDATE
300,11,483,UPDATE
300,13,500,UPDATE
300,14,365,UPDATE
301,11,482,UPDATE
301,13,504,UPDATE
301,14,377,UPDATE
302,11,482,UPDATE
302,13,507,UPDATE
302,14,384,UPDATE
303,11,483,UPDATE
303,13,510,UPDATE
303,14,387,UPDATE
304,11,483,UPDATE
304,13,514,UPDATE
304,14,390,UPDATE
305,11,484,UPDATE
305,13,517,UPDATE
305,14,402,UPDATE
306,11,486,UPDATE
306,13,520,UPDATE
306,14,412,UPDATE
307,11,487,UPDATE
307,13,524,UPDATE
307,14,426,UPDATE
308,11,489,UPDATE
308,13,527,UPDATE
308,14,435,UPDATE
309,11,490,UPDATE
309,13,531,UPDATE
309,14,441,UPDATE
310,11,492,UPDATE
310,13,534,UPDATE
310,14,445,UPDATE
311,11,493,UPDATE
311,13,537,UPDATE
311,14,448,UPDATE
312,11,495,UPDATE
312,13,541,UPDATE
312,14,450,UPDATE
313,11,496,UPDATE
313,13,544,UPDATE
313,14,463,UPDATE
314,11,498,UPDATE
314,13,547,UPDATE
314,14,471,UPDATE
315,11,499,UPDATE
315,13,550,UPDATE
315,14,474,UPDATE
316,11,501,UPDATE
316,14,477,UPDATE
317,11,502,UPDATE
317,14,479,UPDATE
318,11,504,UPDATE
318,14,479,UPDATE
319,11,505,UPDATE
319,14,479,UPDATE
320,14,480,UPDATE
321,14,480,UPDATE
322,14,480,UPDATE
323,14,481,UPDATE
324,14,481,UPDATE
325,14,482,UPDATE
326,14,482,UPDATE
327,14,483,UPDATE
328,14,483,UPDATE
329,14,483,UPDATE
330,14,482,UPDATE
331,14,482,UPDATE
332,14,483,UPDATE
333,14,482,UPDATE
334,14,482,UPDATE
335,14,482,UPDATE
336,14,482,UPDATE
337,14,482,UPDATE
338,14,482,UPDATE
339,14,482,UPDATE
340,14,483,UPDATE
341,14,483,UPDATE
342,14,481,UPDATE
343,14,481,UPDATE
344,14,481,UPDATE
345,14,481,UPDATE
346,14,481,UPDATE
347,14,482,UPDATE
348,14,483,UPDATE
349,14,484,UPDATE
350,14,485,UPDATE
351,14,486,UPDATE
352,14,487,UPDATE
353,14,488,UPDATE
354,14,490,UPDATE
