frame_number,track_id,cy,event
184,1,249,UPDATE
184,3,461,UPDATE
184,4,250,UPDATE
185,1,247,UPDATE
185,3,456,UPDATE
185,4,250,UPDATE
186,1,244,UPDATE
186,3,452,UPDATE
186,4,251,UPDATE
187,1,243,UPDATE
187,3,448,UPDATE
187,4,251,UPDATE
188,1,242,UPDATE
188,3,444,UPDATE
188,4,251,UPDATE
189,1,242,UPDATE
189,3,442,UPDATE
189,4,253,UPDATE
190,1,235,UPDATE
190,3,430,UPDATE
190,4,252,UPDATE
191,1,228,UPDATE
191,3,419,UPDATE
191,4,251,UPDATE
192,1,219,UPDATE
192,3,408,UPDATE
192,4,250,UPDATE
193,1,208,UPDATE
193,3,397,UPDATE
193,4,251,UPDATE
194,1,207,UPDATE
194,3,390,UPDATE
194,4,250,UPDATE
195,1,207,UPDATE
195,3,387,UPDATE
195,4,251,UPDATE
196,1,207,UPDATE
196,3,386,UPDATE
196,4,251,UPDATE
197,1,206,UPDATE
197,3,384,UPDATE
197,4,250,UPDATE
198,1,206,UPDATE
198,3,381,UPDATE
198,4,251,UPDATE
199,1,206,UPDATE
199,3,369,UPDATE
199,4,251,UPDATE
200,1,205,UPDATE
200,3,358,UPDATE
200,4,251,UPDATE
201,1,205,UPDATE
201,3,351,UPDATE
201,4,250,UPDATE
202,1,205,UPDATE
202,3,347,UPDATE
202,4,250,UPDATE
202,5,256,NEW
203,1,205,UPDATE
203,3,344,UPDATE
203,4,250,UPDATE
203,5,258,UPDATE
204,1,204,UPDATE
204,3,342,UPDATE
204,4,251,UPDATE
204,5,257,UPDATE
205,3,341,UPDATE
205,4,251,UPDATE
205,5,254,UPDATE
206,3,338,UPDATE
206,4,251,UPDATE
206,5,253,UPDATE
207,3,336,UPDATE
207,4,250,UPDATE
207,5,254,UPDATE
208,3,326,UPDATE
208,4,250,UPDATE
208,5,255,UPDATE
209,3,320,UPDATE
209,4,249,UPDATE
209,5,255,UPDATE
210,3,316,UPDATE
210,4,249,UPDATE
210,5,256,UPDATE
211,3,313,UPDATE
211,4,249,UPDATE
211,5,257,UPDATE
212,3,312,UPDATE
212,4,249,UPDATE
212,5,258,UPDATE
213,3,311,UPDATE
213,4,250,UPDATE
213,5,258,UPDATE
214,3,310,UPDATE
214,4,250,UPDATE
214,5,259,UPDATE
215,3,310,UPDATE
215,4,248,UPDATE
215,5,260,UPDATE
216,3,308,UPDATE
216,4,249,UPDATE
216,5,261,UPDATE
217,3,301,UPDATE
217,4,246,UPDATE
217,5,261,UPDATE
218,3,297,UPDATE
218,4,247,UPDATE
218,5,262,UPDATE
219,3,292,UPDATE
219,4,247,UPDATE
219,5,263,UPDATE
220,3,289,UPDATE
220,4,248,UPDATE
220,5,264,UPDATE
221,3,289,UPDATE
221,4,247,UPDATE
221,5,264,UPDATE
222,3,287,UPDATE
222,4,248,UPDATE
223,3,287,UPDATE
223,4,249,UPDATE
224,3,285,UPDATE
224,4,249,UPDATE
225,3,282,UPDATE
225,4,248,UPDATE
226,3,278,UPDATE
226,4,248,UPDATE
227,3,275,UPDATE
227,4,250,UPDATE
228,3,273,UPDATE
228,4,249,UPDATE
229,3,272,UPDATE
229,4,249,UPDATE
230,3,271,UPDATE
230,4,248,UPDATE
231,3,271,UPDATE
231,4,248,UPDATE
232,3,270,UPDATE
232,4,248,UPDATE
233,3,269,UPDATE
233,4,250,UPDATE
234,3,267,UPDATE
234,4,251,UPDATE
235,3,263,UPDATE
235,4,250,UPDATE
236,3,261,UPDATE
236,4,251,UPDATE
237,3,260,UPDATE
237,4,251,UPDATE
238,3,258,UPDATE
238,4,251,UPDATE
238,6,247,NEW
239,3,257,UPDATE
239,4,251,UPDATE
239,6,244,UPDATE
240,3,256,UPDATE
240,4,251,UPDATE
240,6,241,UPDATE
241,3,256,UPDATE
241,4,251,UPDATE
241,6,240,UPDATE
242,3,255,UPDATE
242,4,251,UPDATE
242,6,239,UPDATE
243,3,254,UPDATE
243,4,250,UPDATE
243,6,238,UPDATE
244,3,253,UPDATE
244,4,250,UPDATE
244,6,237,UPDATE
245,3,251,UPDATE
245,4,250,UPDATE
245,6,236,UPDATE
246,3,249,UPDATE
246,4,249,UPDATE
246,6,235,UPDATE
247,3,248,UPDATE
247,4,249,UPDATE
247,6,234,UPDATE
248,3,247,UPDATE
248,4,249,UPDATE
248,6,233,UPDATE
249,3,246,UPDATE
249,4,249,UPDATE
249,6,232,UPDATE
250,3,245,UPDATE
250,4,251,UPDATE
250,6,250,UPDATE
251,3,245,UPDATE
251,4,251,UPDATE
251,6,249,UPDATE
252,3,245,UPDATE
252,4,251,UPDATE
252,6,251,UPDATE
253,3,246,UPDATE
253,4,251,UPDATE
253,6,250,UPDATE
254,3,245,UPDATE
254,4,250,UPDATE
254,6,251,UPDATE
255,3,244,UPDATE
255,4,252,UPDATE
255,6,253,UPDATE
256,3,243,UPDATE
256,4,252,UPDATE
256,6,253,UPDATE
257,3,244,UPDATE
257,4,252,UPDATE
257,6,253,UPDATE
258,3,242,UPDATE
258,4,252,UPDATE
258,6,253,UPDATE
259,3,241,UPDATE
259,4,252,UPDATE
259,6,252,UPDATE
260,3,239,UPDATE
260,4,253,UPDATE
260,6,253,UPDATE
261,3,239,UPDATE
261,4,253,UPDATE
261,6,253,UPDATE
262,3,239,UPDATE
262,4,254,UPDATE
262,6,254,UPDATE
263,3,237,UPDATE
263,4,254,UPDATE
263,6,255,UPDATE
264,3,237,UPDATE
264,4,254,UPDATE
264,6,255,UPDATE
265,3,237,UPDATE
265,4,254,UPDATE
265,6,256,UPDATE
266,3,237,UPDATE
266,4,255,UPDATE
266,6,256,UPDATE
267,3,237,UPDATE
267,4,255,UPDATE
267,6,256,UPDATE
268,3,237,UPDATE
268,4,259,UPDATE
268,6,256,UPDATE
269,3,235,UPDATE
269,4,255,UPDATE
269,6,253,UPDATE
270,3,234,UPDATE
270,4,254,UPDATE
270,6,253,UPDATE
271,3,236,UPDATE
271,4,255,UPDATE
271,6,255,UPDATE
272,3,237,UPDATE
272,4,256,UPDATE
272,6,255,UPDATE
273,3,238,UPDATE
273,4,257,UPDATE
273,6,251,UPDATE
274,3,240,UPDATE
274,4,257,UPDATE
274,6,252,UPDATE
275,3,232,UPDATE
275,4,258,UPDATE
275,6,256,UPDATE
276,3,222,UPDATE
276,4,259,UPDATE
276,6,258,UPDATE
277,3,209,UPDATE
277,4,260,UPDATE
277,6,259,UPDATE
278,3,209,UPDATE
278,4,260,UPDATE
278,6,260,UPDATE
279,3,209,UPDATE
279,4,260,UPDATE
279,6,260,UPDATE
280,3,210,UPDATE
280,4,261,UPDATE
280,6,262,UPDATE
281,3,210,UPDATE
281,4,263,UPDATE
281,6,263,UPDATE
282,3,210,UPDATE
282,4,263,UPDATE
282,6,265,UPDATE
283,3,210,UPDATE
283,4,266,UPDATE
283,6,266,UPDATE
284,3,210,UPDATE
284,4,268,UPDATE
284,6,267,UPDATE
285,3,210,UPDATE
285,4,269,UPDATE
285,6,269,UPDATE
286,3,210,UPDATE
286,4,269,UPDATE
286,6,270,UPDATE
287,3,210,UPDATE
287,4,269,UPDATE
287,6,270,UPDATE
288,3,210,UPDATE
288,4,269,UPDATE
288,6,270,UPDATE
289,3,210,UPDATE
289,4,270,UPDATE
289,6,272,UPDATE
290,4,272,UPDATE
290,6,272,UPDATE
291,4,274,UPDATE
291,6,273,UPDATE
292,4,276,UPDATE
292,6,273,UPDATE
293,4,276,UPDATE
293,6,275,UPDATE
294,4,277,UPDATE
294,6,277,UPDATE
295,4,278,UPDATE
295,6,279,UPDATE
296,4,280,UPDATE
296,6,278,UPDATE
297,4,282,UPDATE
297,6,281,UPDATE
298,4,279,UPDATE
298,6,282,UPDATE
299,4,278,UPDATE
299,6,282,UPDATE
300,4,285,UPDATE
300,6,284,UPDATE
301,4,281,UPDATE
301,6,286,UPDATE
302,4,282,UPDATE
302,6,288,UPDATE
303,4,281,UPDATE
303,6,289,UPDATE
304,4,280,UPDATE
304,6,291,UPDATE
305,4,283,UPDATE
305,6,289,UPDATE
306,4,283,UPDATE
306,6,289,UPDATE
307,4,286,UPDATE
307,6,291,UPDATE
307,7,240,NEW
308,4,286,UPDATE
308,6,293,UPDATE
308,7,241,UPDATE
309,4,289,UPDATE
309,6,299,UPDATE
309,7,242,UPDATE
310,4,290,UPDATE
310,6,303,UPDATE
310,7,243,UPDATE
311,4,292,UPDATE
311,6,308,UPDATE
311,7,244,UPDATE
312,4,293,UPDATE
312,6,312,UPDATE
312,7,247,UPDATE
313,4,293,UPDATE
313,6,314,UPDATE
313,7,242,UPDATE
314,4,298,UPDATE
314,6,316,UPDATE
314,7,236,UPDATE
315,4,299,UPDATE
315,6,316,UPDATE
315,7,234,UPDATE
316,4,302,UPDATE
316,6,318,UPDATE
316,7,235,UPDATE
317,4,308,UPDATE
317,6,319,UPDATE
317,7,232,UPDATE
318,4,310,UPDATE
318,6,320,UPDATE
318,7,233,UPDATE
319,4,311,UPDATE
319,6,321,UPDATE
319,7,234,UPDATE
320,4,311,UPDATE
320,6,328,UPDATE
320,7,234,UPDATE
321,4,311,UPDATE
321,6,327,UPDATE
321,7,235,UPDATE
322,4,310,UPDATE
322,6,327,UPDATE
322,7,236,UPDATE
323,4,313,UPDATE
323,6,329,UPDATE
323,7,239,UPDATE
324,4,316,UPDATE
324,6,330,UPDATE
324,7,242,UPDATE
325,4,319,UPDATE
325,6,332,UPDATE
325,7,242,UPDATE
326,4,322,UPDATE
326,6,340,UPDATE
326,7,247,UPDATE
327,4,322,UPDATE
327,6,345,UPDATE
327,7,247,UPDATE
328,4,323,UPDATE
328,6,348,UPDATE
328,7,245,UPDATE
329,4,328,UPDATE
329,6,353,UPDATE
329,7,253,UPDATE
330,4,334,UPDATE
330,6,356,UPDATE
330,7,254,UPDATE
331,4,337,UPDATE
331,6,358,UPDATE
331,7,258,UPDATE
332,4,339,UPDATE
332,6,359,UPDATE
332,7,254,UPDATE
333,4,344,UPDATE
333,6,361,UPDATE
333,7,255,UPDATE
334,4,346,UPDATE
334,6,361,UPDATE
334,7,256,UPDATE
335,4,353,UPDATE
335,6,371,UPDATE
335,7,219,UPDATE
336,4,361,UPDATE
336,6,375,UPDATE
336,7,209,UPDATE
337,4,364,UPDATE
337,6,379,UPDATE
337,7,207,UPDATE
338,4,365,UPDATE
338,6,385,UPDATE
338,7,206,UPDATE
339,4,366,UPDATE
339,6,389,UPDATE
339,7,210,UPDATE
340,4,369,UPDATE
340,6,391,UPDATE
340,7,209,UPDATE
341,4,373,UPDATE
341,6,392,UPDATE
341,7,240,UPDATE
342,4,377,UPDATE
342,6,393,UPDATE
342,7,241,UPDATE
343,4,382,UPDATE
343,6,396,UPDATE
343,7,236,UPDATE
344,4,389,UPDATE
344,6,409,UPDATE
344,7,237,UPDATE
345,4,396,UPDATE
345,6,417,UPDATE
345,7,257,UPDATE
346,4,401,UPDATE
346,6,426,UPDATE
346,7,228,UPDATE
347,4,404,UPDATE
347,6,428,UPDATE
347,7,228,UPDATE
348,4,405,UPDATE
348,6,433,UPDATE
348,7,227,UPDATE
349,4,412,UPDATE
349,6,436,UPDATE
349,7,213,UPDATE
350,4,418,UPDATE
350,6,436,UPDATE
350,7,213,UPDATE
351,4,424,UPDATE
351,6,439,UPDATE
351,7,232,UPDATE
352,4,430,UPDATE
352,6,443,UPDATE
352,7,241,UPDATE
353,4,439,UPDATE
353,6,456,UPDATE
353,7,246,UPDATE
354,4,445,UPDATE
354,6,465,UPDATE
354,7,229,UPDATE
355,4,448,UPDATE
355,6,470,UPDATE
355,7,222,UPDATE
356,4,450,UPDATE
356,6,486,UPDATE
356,7,219,UPDATE
357,4,451,UPDATE
357,6,477,UPDATE
357,7,219,UPDATE
358,4,457,UPDATE
358,6,475,UPDATE
358,7,218,UPDATE
359,4,467,UPDATE
359,6,475,UPDATE
359,7,212,UPDATE
360,4,474,UPDATE
360,6,476,UPDATE
360,7,211,UPDATE
361,4,477,UPDATE
361,6,477,UPDATE
361,7,212,UPDATE
362,4,479,UPDATE
362,6,478,UPDATE
362,7,209,UPDATE
363,4,479,UPDATE
363,6,479,UPDATE
363,7,208,UPDATE
364,4,479,UPDATE
364,6,478,UPDATE
364,7,208,UPDATE
365,4,480,UPDATE
365,6,478,UPDATE
365,7,207,UPDATE
366,4,480,UPDATE
366,6,477,UPDATE
366,7,206,UPDATE
367,4,480,UPDATE
367,6,476,UPDATE
367,7,206,UPDATE
368,4,480,UPDATE
368,6,476,UPDATE
368,7,205,UPDATE
369,4,480,UPDATE
369,6,476,UPDATE
369,7,204,UPDATE
370,4,482,UPDATE
370,6,477,UPDATE
370,7,203,UPDATE
371,4,483,UPDATE
371,6,477,UPDATE
371,7,203,UPDATE
372,4,485,UPDATE
372,6,477,UPDATE
372,7,202,UPDATE
373,4,487,UPDATE
373,6,478,UPDATE
373,7,201,UPDATE
374,4,488,UPDATE
374,6,479,UPDATE
374,7,253,UPDATE
375,4,490,UPDATE
375,6,480,UPDATE
375,7,258,UPDATE
376,4,491,UPDATE
376,6,482,UPDATE
376,7,261,UPDATE
377,4,493,UPDATE
377,6,482,UPDATE
377,7,263,UPDATE
378,4,495,UPDATE
378,6,480,UPDATE
378,7,264,UPDATE
379,4,496,UPDATE
379,6,479,UPDATE
379,7,265,UPDATE
380,4,498,UPDATE
380,6,483,UPDATE
380,7,269,UPDATE
381,4,499,UPDATE
381,6,482,UPDATE
381,7,271,UPDATE
382,4,501,UPDATE
382,6,504,UPDATE
382,7,272,UPDATE
383,4,503,UPDATE
383,6,509,UPDATE
383,7,275,UPDATE
384,4,504,UPDATE
384,6,507,UPDATE
384,7,277,UPDATE
385,6,502,UPDATE
385,7,277,UPDATE
386,6,506,UPDATE
386,7,279,UPDATE
387,6,511,UPDATE
387,7,280,UPDATE
388,6,515,UPDATE
388,7,281,UPDATE
389,6,520,UPDATE
389,7,283,UPDATE
390,6,524,UPDATE
390,7,284,UPDATE
391,6,529,UPDATE
391,7,286,UPDATE
392,6,533,UPDATE
392,7,289,UPDATE
393,6,538,UPDATE
393,7,292,UPDATE
394,6,542,UPDATE
394,7,294,UPDATE
395,6,547,UPDATE
395,7,293,UPDATE
396,6,551,UPDATE
396,7,294,UPDATE
397,6,556,UPDATE
397,7,295,UPDATE
398,6,560,UPDATE
398,7,297,UPDATE
399,6,565,UPDATE
399,7,302,UPDATE
400,6,569,UPDATE
400,7,306,UPDATE
401,7,309,UPDATE
402,7,312,UPDATE
403,7,313,UPDATE
404,7,314,UPDATE
405,7,313,UPDATE
406,7,314,UPDATE
407,7,320,UPDATE
408,7,323,UPDATE
409,7,325,UPDATE
410,7,331,UPDATE
411,7,335,UPDATE
412,7,337,UPDATE
413,7,338,UPDATE
414,7,338,UPDATE
415,7,340,UPDATE
416,7,348,UPDATE
417,7,353,UPDATE
418,7,360,UPDATE
419,7,365,UPDATE
420,7,368,UPDATE
421,7,370,UPDATE
422,7,372,UPDATE
423,7,374,UPDATE
424,7,377,UPDATE
425,7,387,UPDATE
426,7,394,UPDATE
427,7,398,UPDATE
428,7,405,UPDATE
429,7,411,UPDATE
430,7,412,UPDATE
