frame_number,track_id,cx,cy,event
824,1,301,298,UPDATE
825,1,297,302,UPDATE
826,1,296,304,UPDATE
827,1,298,307,UPDATE
828,1,300,309,UPDATE
829,1,305,313,UPDATE
830,1,306,315,UPDATE
831,1,308,318,UPDATE
832,1,308,320,UPDATE
833,1,306,316,UPDATE
834,1,304,314,UPDATE
835,1,300,314,UPDATE
836,1,297,316,UPDATE
837,1,293,320,UPDATE
838,1,289,321,UPDATE
839,1,288,321,UPDATE
840,1,292,318,UPDATE
841,1,295,317,UPDATE
842,1,299,318,UPDATE
843,1,303,319,UPDATE
844,1,306,321,UPDATE
845,1,309,322,UPDATE
846,1,314,320,UPDATE
847,1,318,320,UPDATE
848,1,324,320,UPDATE
849,1,327,320,UPDATE
850,1,331,321,UPDATE
851,1,334,322,UPDATE
852,1,337,322,UPDATE
853,1,343,321,UPDATE
854,1,346,320,UPDATE
855,1,349,324,UPDATE
856,1,350,336,UPDATE
857,1,352,338,UPDATE
858,1,355,340,UPDATE
859,1,358,342,UPDATE
860,1,361,343,UPDATE
861,1,364,345,UPDATE
862,1,366,347,UPDATE
863,1,369,349,UPDATE
864,1,372,350,UPDATE
865,1,375,352,UPDATE
866,1,378,354,UPDATE
867,1,380,356,UPDATE
868,1,383,357,UPDATE
869,1,386,359,UPDATE
870,1,389,361,UPDATE
871,1,392,363,UPDATE
872,1,394,364,UPDATE
995,2,333,323,NEW
996,2,328,324,UPDATE
997,2,326,326,UPDATE
998,2,323,327,UPDATE
999,2,319,303,UPDATE
1000,2,317,299,UPDATE
1001,2,315,301,UPDATE
1002,2,314,302,UPDATE
1003,2,310,302,UPDATE
1004,2,308,301,UPDATE
1005,2,304,301,UPDATE
1006,2,301,299,UPDATE
1007,2,296,299,UPDATE
1008,2,292,299,UPDATE
1009,2,286,300,UPDATE
1010,2,281,303,UPDATE
1011,2,270,316,UPDATE
1012,2,265,321,UPDATE
1013,2,258,325,UPDATE
1014,2,255,326,UPDATE
1015,2,253,326,UPDATE
1016,2,250,326,UPDATE
1017,2,246,327,UPDATE
1018,2,245,327,UPDATE
1019,2,241,328,UPDATE
1020,2,237,329,UPDATE
1021,2,233,330,UPDATE
1022,2,229,331,UPDATE
1023,2,225,332,UPDATE
1024,2,221,332,UPDATE
1025,2,217,333,UPDATE
1026,2,213,334,UPDATE
1027,2,209,335,UPDATE
1028,2,206,336,UPDATE
1029,2,202,337,UPDATE
1030,2,198,338,UPDATE
1031,2,194,339,UPDATE
1032,2,190,340,UPDATE
1033,2,186,341,UPDATE
1404,3,307,328,NEW
1405,3,314,308,UPDATE
1406,3,318,302,UPDATE
1407,3,330,302,UPDATE
1408,3,341,306,UPDATE
1409,3,345,318,UPDATE
1410,3,351,317,UPDATE
1411,3,360,317,UPDATE
1412,3,369,317,UPDATE
1413,3,379,317,UPDATE
1414,3,388,317,UPDATE
1415,3,397,317,UPDATE
1416,3,407,317,UPDATE
1417,3,416,316,UPDATE
1418,3,425,316,UPDATE
1419,3,434,316,UPDATE
1420,3,444,316,UPDATE
1421,3,453,316,UPDATE
1422,3,462,316,UPDATE
1423,3,472,316,UPDATE
1424,3,481,316,UPDATE
1425,3,490,315,UPDATE
1465,6,455,239,NEW
1466,6,456,239,UPDATE
1467,6,461,239,UPDATE
1468,6,464,238,UPDATE
1469,6,468,238,UPDATE
1470,6,469,239,UPDATE
1471,6,471,239,UPDATE
1472,6,470,238,UPDATE
1473,6,472,238,UPDATE
1474,6,472,238,UPDATE
1475,6,472,239,UPDATE
1476,6,473,239,UPDATE
1477,6,472,239,UPDATE
1478,6,473,239,UPDATE
1479,6,473,239,UPDATE
1480,6,472,239,UPDATE
1481,6,474,239,UPDATE
1482,6,474,239,UPDATE
1483,6,473,240,UPDATE
1483,COUNT,,,IN increment to 4
1484,6,474,239,UPDATE
1485,6,475,241,UPDATE
1485,COUNT,,,IN increment to 5
1486,6,474,240,UPDATE
1487,6,474,240,UPDATE
1488,6,474,240,UPDATE
1489,6,474,240,UPDATE
1490,6,474,240,UPDATE
1491,6,474,240,UPDATE
1492,6,474,240,UPDATE
1493,6,473,240,UPDATE
1494,6,473,241,UPDATE
1495,6,474,240,UPDATE
1496,6,475,240,UPDATE
1497,6,475,240,UPDATE
1498,6,474,240,UPDATE
1499,6,475,240,UPDATE
1500,6,474,240,UPDATE
1501,6,474,240,UPDATE
1502,6,474,240,UPDATE
1503,6,474,240,UPDATE
1504,6,474,241,UPDATE
1505,6,473,240,UPDATE
1506,6,474,240,UPDATE
1507,6,474,240,UPDATE
1508,6,473,240,UPDATE
1509,6,474,240,UPDATE
1510,6,474,240,UPDATE
1511,6,474,241,UPDATE
1512,6,474,240,UPDATE
1513,6,474,240,UPDATE
1514,6,474,241,UPDATE
1515,6,474,240,UPDATE
1516,6,474,240,UPDATE
1517,6,474,240,UPDATE
1518,6,474,240,UPDATE
1519,6,475,240,UPDATE
1520,6,477,240,UPDATE
1521,6,479,241,UPDATE
1522,6,479,242,UPDATE
1523,6,480,244,UPDATE
1524,6,479,244,UPDATE
1525,6,480,244,UPDATE
1526,6,479,244,UPDATE
1527,6,480,244,UPDATE
1528,6,480,244,UPDATE
1529,6,479,244,UPDATE
1530,6,480,245,UPDATE
1531,6,480,245,UPDATE
1532,6,480,245,UPDATE
1533,6,481,247,UPDATE
1534,6,481,246,UPDATE
1535,6,481,245,UPDATE
1536,6,480,244,UPDATE
1537,6,480,242,UPDATE
1538,6,479,241,UPDATE
1539,6,479,241,UPDATE
1540,6,479,240,UPDATE
1541,6,479,240,UPDATE
1542,6,478,241,UPDATE
1543,6,477,240,UPDATE
1544,6,477,240,UPDATE
1545,6,477,240,UPDATE
1546,6,478,240,UPDATE
1547,6,477,240,UPDATE
1548,6,476,240,UPDATE
1549,6,477,239,UPDATE
1550,6,476,240,UPDATE
1550,COUNT,,,IN increment to 6
1551,6,476,239,UPDATE
1552,6,477,240,UPDATE
1552,COUNT,,,IN increment to 7
1553,6,477,240,UPDATE
1554,6,477,240,UPDATE
1555,6,477,240,UPDATE
1556,6,477,240,UPDATE
1557,6,478,240,UPDATE
1558,6,480,241,UPDATE
1559,6,481,242,UPDATE
1560,6,481,243,UPDATE
1561,6,481,245,UPDATE
1562,6,481,245,UPDATE
1563,6,481,246,UPDATE
1564,6,482,247,UPDATE
1565,6,482,248,UPDATE
1566,6,482,248,UPDATE
1567,6,483,248,UPDATE
1568,6,482,249,UPDATE
1569,6,483,250,UPDATE
1570,6,483,250,UPDATE
1571,6,482,251,UPDATE
1572,6,483,251,UPDATE
1573,6,482,251,UPDATE
1574,6,482,251,UPDATE
1575,6,483,251,UPDATE
1576,6,483,250,UPDATE
1577,6,483,251,UPDATE
1578,6,483,251,UPDATE
1579,6,483,250,UPDATE
1580,6,483,250,UPDATE
1581,6,483,251,UPDATE
1582,6,483,251,UPDATE
1583,6,482,251,UPDATE
1584,6,482,251,UPDATE
1585,6,482,250,UPDATE
1586,6,482,250,UPDATE
1587,6,482,251,UPDATE
1588,6,482,251,UPDATE
1589,6,482,251,UPDATE
1590,6,482,252,UPDATE
1591,6,482,253,UPDATE
1592,6,482,253,UPDATE
1593,6,483,255,UPDATE
1594,6,483,254,UPDATE
1595,6,483,253,UPDATE
1596,6,483,255,UPDATE
1597,6,483,255,UPDATE
1598,6,483,254,UPDATE
1599,6,483,254,UPDATE
1600,6,483,254,UPDATE
1601,6,483,255,UPDATE
1602,6,483,256,UPDATE
1603,6,484,257,UPDATE
1604,6,484,256,UPDATE
1605,6,484,256,UPDATE
1606,6,483,257,UPDATE
1607,6,483,256,UPDATE
1608,6,484,257,UPDATE
1609,6,484,257,UPDATE
1610,6,484,257,UPDATE
1611,6,484,256,UPDATE
1612,6,483,257,UPDATE
1613,6,484,257,UPDATE
1614,6,483,257,UPDATE
1615,6,484,257,UPDATE
1616,6,483,256,UPDATE
1617,6,483,257,UPDATE
1618,6,483,256,UPDATE
1619,6,483,256,UPDATE
1620,6,483,255,UPDATE
1621,6,483,255,UPDATE
1622,6,483,255,UPDATE
1623,6,483,255,UPDATE
1624,6,483,256,UPDATE
1625,6,483,256,UPDATE
1626,6,483,256,UPDATE
1627,6,483,256,UPDATE
1628,6,483,256,UPDATE
1629,6,483,256,UPDATE
1630,6,483,257,UPDATE
1631,6,483,256,UPDATE
1632,6,483,258,UPDATE
1633,6,483,256,UPDATE
1634,6,483,258,UPDATE
1635,6,484,258,UPDATE
1636,6,484,258,UPDATE
1637,6,484,257,UPDATE
1638,6,484,257,UPDATE
1639,6,484,257,UPDATE
1640,6,484,257,UPDATE
1641,6,484,258,UPDATE
1642,6,484,259,UPDATE
1643,6,484,258,UPDATE
1644,6,485,257,UPDATE
1645,6,484,256,UPDATE
1646,6,484,257,UPDATE
1647,6,483,257,UPDATE
1648,6,484,256,UPDATE
1649,6,484,256,UPDATE
1650,6,483,256,UPDATE
1651,6,483,257,UPDATE
1652,6,483,258,UPDATE
1653,6,483,258,UPDATE
1654,6,483,257,UPDATE
1655,6,483,257,UPDATE
1656,6,482,258,UPDATE
1657,6,483,258,UPDATE
1658,6,483,257,UPDATE
1659,6,483,257,UPDATE
1660,6,483,257,UPDATE
1661,6,483,257,UPDATE
1662,6,483,257,UPDATE
1663,6,484,258,UPDATE
1664,6,484,258,UPDATE
1665,6,484,259,UPDATE
1666,6,484,259,UPDATE
1667,6,484,258,UPDATE
1668,6,484,258,UPDATE
1669,6,484,258,UPDATE
1670,6,485,258,UPDATE
1671,6,484,259,UPDATE
1672,6,484,258,UPDATE
1673,6,485,258,UPDATE
1674,6,486,259,UPDATE
1675,6,485,258,UPDATE
1676,6,485,258,UPDATE
1677,6,485,258,UPDATE
1678,6,484,257,UPDATE
1679,6,484,258,UPDATE
1680,6,484,257,UPDATE
1681,6,484,258,UPDATE
1682,6,483,259,UPDATE
1683,6,483,259,UPDATE
1684,6,483,258,UPDATE
1685,6,484,258,UPDATE
1686,6,485,258,UPDATE
1687,6,484,259,UPDATE
1688,6,484,258,UPDATE
1689,6,484,257,UPDATE
1690,6,484,258,UPDATE
1691,6,484,258,UPDATE
1692,6,484,258,UPDATE
1693,6,482,257,UPDATE
1694,6,484,258,UPDATE
1695,6,484,258,UPDATE
1696,6,484,258,UPDATE
1697,6,485,258,UPDATE
1698,6,485,258,UPDATE
1699,6,485,258,UPDATE
1700,6,485,258,UPDATE
1701,6,487,259,UPDATE
1702,6,487,258,UPDATE
1703,6,487,260,UPDATE
1704,6,487,259,UPDATE
1705,6,487,259,UPDATE
1706,6,487,259,UPDATE
1707,6,487,259,UPDATE
1708,6,486,258,UPDATE
1709,6,485,259,UPDATE
1710,6,485,258,UPDATE
1711,6,486,260,UPDATE
1712,6,485,259,UPDATE
1713,6,484,258,UPDATE
1714,6,485,258,UPDATE
1715,6,484,259,UPDATE
1716,6,484,259,UPDATE
1717,6,484,258,UPDATE
1718,6,486,259,UPDATE
1719,6,486,258,UPDATE
1720,6,485,259,UPDATE
1721,6,485,259,UPDATE
1722,6,485,259,UPDATE
1723,6,486,258,UPDATE
1724,6,486,259,UPDATE
1725,6,487,260,UPDATE
1726,6,487,259,UPDATE
1727,6,487,259,UPDATE
1728,6,487,259,UPDATE
1729,6,487,260,UPDATE
1730,6,487,261,UPDATE
1731,6,487,260,UPDATE
1732,6,487,259,UPDATE
1733,6,486,259,UPDATE
1734,6,486,259,UPDATE
1735,6,486,259,UPDATE
1736,6,487,258,UPDATE
1737,6,487,259,UPDATE
1738,6,487,259,UPDATE
1739,6,487,259,UPDATE
1740,6,487,258,UPDATE
1741,6,487,259,UPDATE
1742,6,486,258,UPDATE
1743,6,486,258,UPDATE
1744,6,485,257,UPDATE
1745,6,484,256,UPDATE
1746,6,484,257,UPDATE
1747,6,484,257,UPDATE
1748,6,484,258,UPDATE
1749,6,484,258,UPDATE
1750,6,484,258,UPDATE
1751,6,484,257,UPDATE
1752,6,485,257,UPDATE
1753,6,485,257,UPDATE
1754,6,486,258,UPDATE
1755,6,486,258,UPDATE
1756,6,486,259,UPDATE
1757,6,486,259,UPDATE
1758,6,486,258,UPDATE
1759,6,486,258,UPDATE
1760,6,487,259,UPDATE
1761,6,487,259,UPDATE
1762,6,487,259,UPDATE
1763,6,487,259,UPDATE
1764,6,488,259,UPDATE
1765,6,487,258,UPDATE
1766,6,487,260,UPDATE
1767,6,487,260,UPDATE
1768,6,488,260,UPDATE
1769,6,488,260,UPDATE
1770,6,487,260,UPDATE
1771,6,487,260,UPDATE
1772,6,487,260,UPDATE
1773,6,487,260,UPDATE
1774,6,487,261,UPDATE
1775,6,486,260,UPDATE
1776,6,486,258,UPDATE
1777,6,486,259,UPDATE
1778,6,485,259,UPDATE
1779,6,485,258,UPDATE
1780,6,485,257,UPDATE
1781,6,485,257,UPDATE
1782,6,484,257,UPDATE
1783,6,484,258,UPDATE
1784,6,485,257,UPDATE
1785,6,484,259,UPDATE
1786,6,485,258,UPDATE
1787,6,486,259,UPDATE
1788,6,486,259,UPDATE
1789,6,486,259,UPDATE
1790,6,487,260,UPDATE
1791,6,487,261,UPDATE
1792,6,486,259,UPDATE
1793,6,486,258,UPDATE
1794,6,487,259,UPDATE
1795,6,488,261,UPDATE
1796,6,487,259,UPDATE
1797,6,487,258,UPDATE
1798,6,487,257,UPDATE
1799,6,487,258,UPDATE
1800,6,487,259,UPDATE
1801,6,487,261,UPDATE
1802,6,487,259,UPDATE
1803,6,487,258,UPDATE
1804,6,487,258,UPDATE
1805,6,486,257,UPDATE
1806,6,486,256,UPDATE
1807,6,485,258,UPDATE
1808,6,485,258,UPDATE
1809,6,485,258,UPDATE
1810,6,485,258,UPDATE
1811,6,485,257,UPDATE
1812,6,485,258,UPDATE
1813,6,485,256,UPDATE
1814,6,485,256,UPDATE
1815,6,485,256,UPDATE
1816,6,485,256,UPDATE
1817,6,486,258,UPDATE
1818,6,487,260,UPDATE
1819,6,486,259,UPDATE
1820,6,486,257,UPDATE
1821,6,486,256,UPDATE
1822,6,486,256,UPDATE
1823,6,486,255,UPDATE
1824,6,486,257,UPDATE
1825,6,486,257,UPDATE
1826,6,486,258,UPDATE
1827,6,486,258,UPDATE
1828,6,487,258,UPDATE
1829,6,486,258,UPDATE
1830,6,486,258,UPDATE
1831,6,486,256,UPDATE
1832,6,485,256,UPDATE
1833,6,484,254,UPDATE
1834,6,483,252,UPDATE
1835,6,483,249,UPDATE
1836,6,482,248,UPDATE
1837,6,479,248,UPDATE
1838,6,479,247,UPDATE
1839,6,479,246,UPDATE
1840,6,479,246,UPDATE
1841,6,479,245,UPDATE
1842,6,480,244,UPDATE
1843,6,480,245,UPDATE
1844,6,481,245,UPDATE
1845,6,480,246,UPDATE
1846,6,479,248,UPDATE
1847,6,472,247,UPDATE
1848,6,464,248,UPDATE
1849,6,457,248,UPDATE
1850,6,455,248,UPDATE
1851,6,451,248,UPDATE
1852,6,453,249,UPDATE
1853,6,456,253,UPDATE
1854,6,458,258,UPDATE
1855,6,460,261,UPDATE
1856,6,464,263,UPDATE
1857,6,466,262,UPDATE
1858,6,466,264,UPDATE
1859,6,465,261,UPDATE
1860,6,463,259,UPDATE
1861,6,460,257,UPDATE
1862,6,458,258,UPDATE
1863,6,458,255,UPDATE
1864,6,456,259,UPDATE
1865,6,456,253,UPDATE
1866,6,453,248,UPDATE
1867,6,451,254,UPDATE
1868,6,447,254,UPDATE
1869,6,455,250,UPDATE
1870,6,447,251,UPDATE
1871,6,445,256,UPDATE
1872,6,443,256,UPDATE
1873,6,449,249,UPDATE
1874,6,444,246,UPDATE
1875,6,448,245,UPDATE
1876,6,444,254,UPDATE
1877,6,442,252,UPDATE
1878,6,436,256,UPDATE
1879,6,447,249,UPDATE
1880,6,443,250,UPDATE
1881,6,439,247,UPDATE
1882,6,441,249,UPDATE
1883,6,442,251,UPDATE
1884,6,443,251,UPDATE
1885,6,447,247,UPDATE
1886,6,447,243,UPDATE
1887,6,448,242,UPDATE
1888,6,445,244,UPDATE
1889,6,449,242,UPDATE
1890,6,449,240,UPDATE
1891,6,445,240,UPDATE
1892,6,449,239,UPDATE
1893,6,451,240,UPDATE
1893,COUNT,,,IN increment to 8
1894,6,456,241,UPDATE
1895,6,460,241,UPDATE
1896,6,464,242,UPDATE
1897,6,469,241,UPDATE
1898,6,474,241,UPDATE
1899,6,476,242,UPDATE
1900,6,477,242,UPDATE
1901,6,477,242,UPDATE
1902,6,477,242,UPDATE
1903,6,477,242,UPDATE
1904,6,477,241,UPDATE
1905,6,479,241,UPDATE
1906,6,479,241,UPDATE
1907,6,480,243,UPDATE
1908,6,479,244,UPDATE
1909,6,479,244,UPDATE
1910,6,479,245,UPDATE
1911,6,477,245,UPDATE
1912,6,476,246,UPDATE
1913,6,475,246,UPDATE
1914,6,476,246,UPDATE
1915,6,476,246,UPDATE
1916,6,476,246,UPDATE
1917,6,476,247,UPDATE
1918,6,477,246,UPDATE
1919,6,476,246,UPDATE
1920,6,476,246,UPDATE
1921,6,475,246,UPDATE
1922,6,475,247,UPDATE
1923,6,474,245,UPDATE
1924,6,475,245,UPDATE
1925,6,476,246,UPDATE
1926,6,476,246,UPDATE
1927,6,475,247,UPDATE
1928,6,475,247,UPDATE
1929,6,476,246,UPDATE
1930,6,476,246,UPDATE
1931,6,476,246,UPDATE
1932,6,476,246,UPDATE
1933,6,477,247,UPDATE
1934,6,477,247,UPDATE
1935,6,476,247,UPDATE
1936,6,477,247,UPDATE
1937,6,476,247,UPDATE
1938,6,476,246,UPDATE
1939,6,477,247,UPDATE
1940,6,477,247,UPDATE
1941,6,478,246,UPDATE
1942,6,478,247,UPDATE
1943,6,477,246,UPDATE
1944,6,476,247,UPDATE
1945,6,476,247,UPDATE
1946,6,476,247,UPDATE
1947,6,476,246,UPDATE
1948,6,477,246,UPDATE
1949,6,477,246,UPDATE
1950,6,477,246,UPDATE
1951,6,476,245,UPDATE
1952,6,477,245,UPDATE
1953,6,477,245,UPDATE
1954,6,477,245,UPDATE
1955,6,477,246,UPDATE
1956,6,478,246,UPDATE
1957,6,478,245,UPDATE
1958,6,478,245,UPDATE
1959,6,478,245,UPDATE
1960,6,478,245,UPDATE
1961,6,477,245,UPDATE
1962,6,477,245,UPDATE
1963,6,476,246,UPDATE
1964,6,477,246,UPDATE
1965,6,477,246,UPDATE
1966,6,477,246,UPDATE
1967,6,477,246,UPDATE
1968,6,477,246,UPDATE
1969,6,476,246,UPDATE
1970,6,476,246,UPDATE
1971,6,475,246,UPDATE
1972,6,475,246,UPDATE
1973,6,475,247,UPDATE
1974,6,475,248,UPDATE
1975,6,476,247,UPDATE
1976,6,477,246,UPDATE
1977,6,476,246,UPDATE
1978,6,476,247,UPDATE
1979,6,476,247,UPDATE
