frame_number,track_id,cy,event
146,4,113,UPDATE
146,5,130,UPDATE
147,4,113,UPDATE
147,5,131,UPDATE
148,4,113,UPDATE
148,5,131,UPDATE
149,4,113,UPDATE
149,5,130,UPDATE
150,4,112,UPDATE
150,5,131,UPDATE
151,4,112,UPDATE
151,5,134,UPDATE
152,4,112,UPDATE
152,5,136,UPDATE
153,4,112,UPDATE
153,5,136,UPDATE
154,4,112,UPDATE
154,5,139,UPDATE
155,4,111,UPDATE
155,5,140,UPDATE
156,4,110,UPDATE
156,5,141,UPDATE
157,4,109,UPDATE
157,5,142,UPDATE
158,4,108,UPDATE
158,5,144,UPDATE
159,4,113,UPDATE
159,5,146,UPDATE
160,4,114,UPDATE
160,5,145,UPDATE
161,4,115,UPDATE
161,5,144,UPDATE
162,4,116,UPDATE
162,5,147,UPDATE
163,4,116,UPDATE
163,5,150,UPDATE
164,4,116,UPDATE
164,5,152,UPDATE
165,4,115,UPDATE
165,5,152,UPDATE
166,4,116,UPDATE
166,5,157,UPDATE
167,4,116,UPDATE
167,5,161,UPDATE
168,4,116,UPDATE
168,5,163,UPDATE
169,4,116,UPDATE
169,5,164,UPDATE
170,4,115,UPDATE
170,5,164,UPDATE
171,4,140,UPDATE
171,5,165,UPDATE
172,4,145,UPDATE
172,5,167,UPDATE
173,4,148,UPDATE
173,5,170,UPDATE
174,4,149,UPDATE
174,5,174,UPDATE
175,4,150,UPDATE
175,5,176,UPDATE
176,4,152,UPDATE
176,5,177,UPDATE
177,4,153,UPDATE
177,5,178,UPDATE
178,4,162,UPDATE
178,5,181,UPDATE
179,4,166,UPDATE
179,5,182,UPDATE
180,4,168,UPDATE
180,5,185,UPDATE
181,4,169,UPDATE
181,5,189,UPDATE
182,4,170,UPDATE
182,5,187,UPDATE
183,4,172,UPDATE
183,5,191,UPDATE
184,4,174,UPDATE
184,5,194,UPDATE
185,4,179,UPDATE
185,5,197,UPDATE
186,4,184,UPDATE
186,5,200,UPDATE
187,4,189,UPDATE
187,5,205,UPDATE
188,4,189,UPDATE
188,5,209,UPDATE
189,4,196,UPDATE
189,5,213,UPDATE
190,4,199,UPDATE
190,5,215,UPDATE
191,4,205,UPDATE
191,5,217,UPDATE
192,4,207,UPDATE
192,5,219,UPDATE
193,4,206,UPDATE
193,5,224,UPDATE
194,4,211,UPDATE
194,5,231,UPDATE
195,4,213,UPDATE
195,5,234,UPDATE
196,4,218,UPDATE
196,5,239,UPDATE
197,4,226,UPDATE
197,5,241,UPDATE
198,4,233,UPDATE
198,5,246,UPDATE
199,4,236,UPDATE
199,5,248,UPDATE
200,4,237,UPDATE
200,5,257,UPDATE
201,4,246,UPDATE
201,5,263,UPDATE
202,4,258,UPDATE
202,5,269,UPDATE
203,4,267,UPDATE
203,5,271,UPDATE
204,4,274,UPDATE
204,5,281,UPDATE
205,4,278,UPDATE
205,5,286,UPDATE
206,4,278,UPDATE
206,5,295,UPDATE
207,4,283,UPDATE
207,5,295,UPDATE
208,4,295,UPDATE
208,5,300,UPDATE
209,4,314,UPDATE
209,5,308,UPDATE
210,4,324,UPDATE
210,5,315,UPDATE
211,4,330,UPDATE
211,5,318,UPDATE
212,4,333,UPDATE
212,5,332,UPDATE
213,4,336,UPDATE
213,5,343,UPDATE
214,4,347,UPDATE
214,5,354,UPDATE
215,4,352,UPDATE
215,5,360,UPDATE
216,4,363,UPDATE
216,5,362,UPDATE
217,4,368,UPDATE
217,5,366,UPDATE
218,4,376,UPDATE
218,5,370,UPDATE
219,4,380,UPDATE
219,5,372,UPDATE
220,4,381,UPDATE
220,5,376,UPDATE
221,4,385,UPDATE
221,5,379,UPDATE
222,4,389,UPDATE
222,5,383,UPDATE
223,4,393,UPDATE
223,5,386,UPDATE
224,4,397,UPDATE
224,5,390,UPDATE
225,4,374,UPDATE
225,5,438,UPDATE
226,4,372,UPDATE
226,5,449,UPDATE
227,4,325,UPDATE
227,5,454,UPDATE
228,4,315,UPDATE
228,5,460,UPDATE
229,4,310,UPDATE
229,5,465,UPDATE
230,4,307,UPDATE
230,5,471,UPDATE
231,4,305,UPDATE
231,5,476,UPDATE
232,4,304,UPDATE
232,5,482,UPDATE
233,4,303,UPDATE
233,5,487,UPDATE
234,4,302,UPDATE
234,5,492,UPDATE
235,4,321,UPDATE
235,5,498,UPDATE
236,4,338,UPDATE
236,5,503,UPDATE
237,4,348,UPDATE
237,5,509,UPDATE
238,4,353,UPDATE
238,5,514,UPDATE
239,4,357,UPDATE
239,5,519,UPDATE
240,4,359,UPDATE
240,5,525,UPDATE
241,4,363,UPDATE
241,5,530,UPDATE
242,4,365,UPDATE
243,4,369,UPDATE
244,4,372,UPDATE
245,4,374,UPDATE
246,4,375,UPDATE
247,4,385,UPDATE
248,4,400,UPDATE
249,4,408,UPDATE
250,4,413,UPDATE
251,4,417,UPDATE
252,4,420,UPDATE
253,4,423,UPDATE
254,4,434,UPDATE
255,4,433,UPDATE
256,4,433,UPDATE
257,4,445,UPDATE
258,4,456,UPDATE
259,4,460,UPDATE
260,4,462,UPDATE
261,4,465,UPDATE
262,4,470,UPDATE
263,4,473,UPDATE
264,4,474,UPDATE
265,4,472,UPDATE
266,4,473,UPDATE
267,4,473,UPDATE
268,4,474,UPDATE
269,4,476,UPDATE
270,4,478,UPDATE
271,4,480,UPDATE
272,4,483,UPDATE
273,4,485,UPDATE
